nsd_title,nsd_doc_modified_ts,ai_current_state_keyed_name,nsd_mime_type,ai_modified_by_id_keyed_name,ai_manufacturer_keyed_name,score,nsd_con_name,ai_team_id,ai_classification,ai_id,ai_native_file_type,ai_native_file,nsd_id,nsd_con_type,nsd_acl_view,ai_config_id,ai_native_file_keyed_name,ai_team_id_keyed_name,ai_change_reason,nsd_url,nsd_url_view,nsd_doc_created_ts,nsd_doc_type,ai_created_by_id_keyed_name,nsd_description,ai_permission_id,nsd_is_latest,ai_major_rev,nsd_acl_preview,nsd_rel_type,ai_viewable_file_type,ai_item_number,ai_owned_by_id_keyed_name,ai_viewable_file_keyed_name,nsd_file_name,nsd_file_size,ai_related_id_keyed_name,nsd_crawl_type,nsd_doc_hash,nsd_content,_version_,ai_viewable_file,nsd_parent_id,nsd_crawl_ts,nsd_name,nsd_version,nsd_is_parent,ai_managed_by_id_keyed_name
ECCO - Terra Terra VG speedlace P115405 Black Black,2009-11-20T13:52:49Z,Preliminary,,Innovator Admin,,0.6775068,DEMO10,,,673DAA5F505041798FFD8168D59B9A88,,,AI-673DAA5F505041798FFD8168D59B9A88,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",673DAA5F505041798FFD8168D59B9A88,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A673DAA5F505041798FFD8168D59B9A88,2009-11-20T13:52:49Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,ECCO - Terra,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210288955392,,,2015-07-15T18:17:32Z,Terra VG speedlace P115405 Black Black,1,false,
ECCO - P115405c Black Night Shade Misty Night Shade Night,2009-11-20T13:52:11Z,Preliminary,,Innovator Admin,,0.6770481,DEMO10,,,F0966C8B25F2426AA627639486CAC2CE,,,AI-F0966C8B25F2426AA627639486CAC2CE,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",F0966C8B25F2426AA627639486CAC2CE,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AF0966C8B25F2426AA627639486CAC2CE,2009-11-20T13:52:11Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,ECCO - P115405c,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210287906816,,,2015-07-15T18:17:32Z,Black Night Shade Misty Night Shade Night,1,false,
ECCO - P115405 Black Cocoa Brown Navajo Brown,2009-11-20T13:51:35Z,Preliminary,,Innovator Admin,,0.67658997,DEMO10,,,7E28B50D28E546208B94FF0E653F42D9,,,AI-7E28B50D28E546208B94FF0E653F42D9,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",7E28B50D28E546208B94FF0E653F42D9,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A7E28B50D28E546208B94FF0E653F42D9,2009-11-20T13:51:35Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,ECCO - P115405,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210286858240,,,2015-07-15T18:17:32Z,Black Cocoa Brown Navajo Brown,1,false,
"ECCO - Shadow Sneaker, Shadow in White",2009-11-20T13:50:32Z,Preliminary,,Innovator Admin,,0.6761325,DEMO10,,,784762C66CDF4BFF9C57E8F16525E91E,,,AI-784762C66CDF4BFF9C57E8F16525E91E,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",784762C66CDF4BFF9C57E8F16525E91E,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A784762C66CDF4BFF9C57E8F16525E91E,2009-11-20T13:50:32Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,ECCO - Shadow,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787210287906817,,,2015-07-15T18:17:32Z,"Sneaker, Shadow in White",1,false,
"100023-001 Bracket, Mechanical",2009-11-09T19:54:47Z,Preliminary,,Innovator Admin,,0.6752194,DEMO10,,Component,E1776AB2862845D88178CC30D95BEB54,,,AI-E2C53CEF76034795999E014D825CBDCF,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",E2C53CEF76034795999E014D825CBDCF,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AE1776AB2862845D88178CC30D95BEB54,2009-11-09T19:54:00Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100023-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184400662529,,,2015-07-15T18:17:13Z,"Bracket, Mechanical",2,false,
000290 Child Part 2,2009-11-04T00:52:42Z,Preliminary,,Innovator Admin,,0.67476386,DEMO10,,,C84EBDA50B1141418E00D15DAA67677E,,,AI-C84EBDA50B1141418E00D15DAA67677E,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",C84EBDA50B1141418E00D15DAA67677E,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC84EBDA50B1141418E00D15DAA67677E,2009-11-04T00:52:41Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,000290,,,,,,Full,f8a57a94df091ae015b2fa8a55c27e4f,,1506787184392273921,,,2015-07-15T18:17:13Z,Child Part 2,1,false,
000289 Child Part 1,2009-11-04T00:52:41Z,Preliminary,,Innovator Admin,,0.67430884,DEMO10,,,A1136F7B1B5D43A38A86F681EE270ED3,,,AI-A1136F7B1B5D43A38A86F681EE270ED3,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",A1136F7B1B5D43A38A86F681EE270ED3,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AA1136F7B1B5D43A38A86F681EE270ED3,2009-11-04T00:52:41Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,000289,,,,,,Full,f2f9817794d4dd82b53be94345888dd1,,1506787184392273920,,,2015-07-15T18:17:13Z,Child Part 1,1,false,
000291 Sub Child Part 3,2009-11-04T00:52:41Z,Preliminary,,Innovator Admin,,0.67430884,DEMO10,,,C1DDCCB384DD4A6285FFCDF36F300C7E,,,AI-C1DDCCB384DD4A6285FFCDF36F300C7E,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",C1DDCCB384DD4A6285FFCDF36F300C7E,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AC1DDCCB384DD4A6285FFCDF36F300C7E,2009-11-04T00:52:41Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,000291,,,,,,Full,bf5168abbf0d96d7070e81d679aeff03,,1506787184393322496,,,2015-07-15T18:17:13Z,Sub Child Part 3,1,false,
MyPart MyPart,2009-10-14T14:17:18Z,Preliminary,,Innovator Admin,,0.6738545,DEMO10,,,22B3F05EF90A417BA014D2E3F80B6856,,,AI-22B3F05EF90A417BA014D2E3F80B6856,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",22B3F05EF90A417BA014D2E3F80B6856,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A22B3F05EF90A417BA014D2E3F80B6856,2009-10-14T14:17:18Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,MyPart,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787220317536257,,,2015-07-15T18:17:42Z,MyPart,1,false,
SW0-000910-00 Carestream Bracket,2009-10-14T14:17:18Z,Preliminary,,Innovator Admin,,0.6738545,DEMO10,,Software,2DCA3B2A05AE44619B528D3BB9CBD191,,,AI-2DCA3B2A05AE44619B528D3BB9CBD191,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",2DCA3B2A05AE44619B528D3BB9CBD191,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A2DCA3B2A05AE44619B528D3BB9CBD191,2009-10-14T14:17:18Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,SW0-000910-00,,,,,,Full,167e994a3518ad4911085470aa8c61bf,,1506787222691512320,,,2015-07-15T18:17:47Z,Carestream Bracket,1,false,
100009-001 LOX System,2009-10-13T17:34:32Z,Preliminary,,Innovator Admin,,0.6734007,DEMO10,,Fluid Dist System,54ED542C509E4F549B8319039A86021D,,,AI-D3B6B2AED9B0439D8D8B7D8C70146E68,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",D3B6B2AED9B0439D8D8B7D8C70146E68,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A54ED542C509E4F549B8319039A86021D,2009-10-13T17:15:16Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100009-001,,,,,,Full,93f9b224ead18ac66429506193d160e2,,1506787184395419650,,,2015-07-15T18:17:13Z,LOX System,3,false,
100022-001 HP LOX Run Tank,2009-10-13T17:34:31Z,Preliminary,,Innovator Admin,,0.6729475,DEMO10,,Fluid Run System,060FEAB7807A48C1A5A7814BBEDFF1F7,,,AI-1157EB2B3FBC46C19DD53DDBCAD75F21,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",1157EB2B3FBC46C19DD53DDBCAD75F21,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A060FEAB7807A48C1A5A7814BBEDFF1F7,2009-10-13T17:31:28Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100022-001,,,,,,Full,7c4f7c89a150a6686627c0bf66d79762,,1506787184400662528,,,2015-07-15T18:17:13Z,HP LOX Run Tank,3,false,
GN-0063-ACK1 GN-0063-ACK1,2009-10-13T17:32:17Z,Preliminary,,Innovator Admin,,0.67249495,DEMO10,,Part [ Line ],DC50E10DC9144EC2A67AFC34C87FE1F0,,,AI-9AD6D6A9200242E78D92578F08266C1C,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",9AD6D6A9200242E78D92578F08266C1C,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3ADC50E10DC9144EC2A67AFC34C87FE1F0,2009-10-13T17:19:45Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,GN-0063-ACK1,,,,,,Full,9362f4e1434030fb94b278c875914792,,1506787210292101121,,,2015-07-15T18:17:32Z,GN-0063-ACK1,4,false,
100015-001 LP LOX Run Tank,2009-10-13T17:30:52Z,Preliminary,,Innovator Admin,,0.672043,DEMO10,,,34395090C33F45F884A618FAAA41C55D,,,AI-BEB04A91FF004DBF822D915BD8F69A33,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",BEB04A91FF004DBF822D915BD8F69A33,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A34395090C33F45F884A618FAAA41C55D,2009-10-13T17:18:16Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100015-001,,,,,,Full,2e27361fc3fabdaa01bc0ba095600ac5,,1506787184397516802,,,2015-07-15T18:17:13Z,LP LOX Run Tank,3,false,
100020-001 Transmitter,2009-10-13T17:29:51Z,Preliminary,,Innovator Admin,,0.6715917,DEMO10,,Part [ Instrument ],9F1288B0549C46358D9C360BEAB73D15,,,AI-B96B4D9BE69B405DA96565B131FEB805,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",B96B4D9BE69B405DA96565B131FEB805,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A9F1288B0549C46358D9C360BEAB73D15,2009-10-13T17:20:03Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100020-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184399613953,,,2015-07-15T18:17:13Z,Transmitter,4,false,
100014-001 Check Valve,2009-10-13T17:28:48Z,Preliminary,,Innovator Admin,,0.67114097,DEMO10,,Part,B5E49554A6094035B236F3C127265987,,,AI-247DC7682D354D4A95FAA76A8CCC67BA,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",247DC7682D354D4A95FAA76A8CCC67BA,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AB5E49554A6094035B236F3C127265987,2009-10-13T17:16:50Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100014-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184397516801,,,2015-07-15T18:17:13Z,Check Valve,3,false,
100017-001 Relief Valve,2009-10-13T17:28:42Z,Preliminary,,Innovator Admin,,0.67069083,DEMO10,,Part,44847BCD68B14B739D506E6116FC5DB9,,,AI-3B7388A8C3524DF98D5CBDFEBD48009F,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",3B7388A8C3524DF98D5CBDFEBD48009F,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A44847BCD68B14B739D506E6116FC5DB9,2009-10-13T17:18:56Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100017-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184398565377,,,2015-07-15T18:17:13Z,Relief Valve,3,false,
100021-001 Motor Valve,2009-10-13T17:28:37Z,Preliminary,,Innovator Admin,,0.6702413,DEMO10,,Part,DB2DA3DAD3964ED491DB42B2C958525A,,,AI-244EE57004314AF29BBDD1328E5C3FF1,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",244EE57004314AF29BBDD1328E5C3FF1,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3ADB2DA3DAD3964ED491DB42B2C958525A,2009-10-13T17:20:22Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100021-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184399613954,,,2015-07-15T18:17:13Z,Motor Valve,3,false,
100018-001 Check Valve,2009-10-13T17:28:26Z,Preliminary,,Innovator Admin,,0.66979235,DEMO10,,Part,98698C19D01747F5974699F11EF6A8D2,,,AI-D4DBD1EF0E7F42DEAE423C68E8D4513B,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",D4DBD1EF0E7F42DEAE423C68E8D4513B,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A98698C19D01747F5974699F11EF6A8D2,2009-10-13T17:19:10Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100018-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184399613952,,,2015-07-15T18:17:13Z,Check Valve,3,false,
100016-001 Check Valve,2009-10-13T17:28:20Z,Preliminary,,Innovator Admin,,0.66934407,DEMO10,,Part,F8BF243B1EE64A04851CC81B37D1C7DF,,,AI-C7D6E2D1664142C394348097813670F9,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",C7D6E2D1664142C394348097813670F9,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AF8BF243B1EE64A04851CC81B37D1C7DF,2009-10-13T17:18:33Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100016-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184398565376,,,2015-07-15T18:17:13Z,Check Valve,3,false,
100012-001 Rupture Disk,2009-10-13T17:28:12Z,Preliminary,,Innovator Admin,,0.6688963,DEMO10,,Part,04305950F7FE407BB8F456C428713D49,,,AI-8A509213640147F0888503CA7AA26BA9,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",8A509213640147F0888503CA7AA26BA9,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A04305950F7FE407BB8F456C428713D49,2009-10-13T17:16:13Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100012-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184396468225,,,2015-07-15T18:17:13Z,Rupture Disk,2,false,
100013-001 Hand Valve Globe Type,2009-10-13T17:28:03Z,Preliminary,,Innovator Admin,,0.6684492,DEMO10,,Part,326A17899C9E49F5BB96BC2668061772,,,AI-DA5CD42BA70E45ACAC12AC5E8D308566,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",DA5CD42BA70E45ACAC12AC5E8D308566,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A326A17899C9E49F5BB96BC2668061772,2009-10-13T17:16:35Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100013-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184397516800,,,2015-07-15T18:17:13Z,Hand Valve Globe Type,2,false,
100007-001 E-Complex,2009-10-13T17:26:49Z,Preliminary,,Innovator Admin,,0.66800267,DEMO10,,Test Complex,600118402325465BBD7CCF05D7846450,,,AI-600118402325465BBD7CCF05D7846450,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",600118402325465BBD7CCF05D7846450,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A600118402325465BBD7CCF05D7846450,2009-10-13T17:14:27Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100007-001,,,,,,Full,cd19b030ee4569714073b121c9a23cb2,,1506787184395419648,,,2015-07-15T18:17:13Z,E-Complex,1,false,
100008-001 E1 Test Stand,2009-10-13T17:26:37Z,Preliminary,,Innovator Admin,,0.66755676,DEMO10,,Test Stand,8FB1E411EC9A4BF48AA158ECF7B302CF,,,AI-D6778D9628FD45FAB73015CD90B307AA,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",D6778D9628FD45FAB73015CD90B307AA,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A8FB1E411EC9A4BF48AA158ECF7B302CF,2009-10-13T17:14:48Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100008-001,,,,,,Full,1efb0d4938519a4691028ee0522a1093,,1506787184395419649,,,2015-07-15T18:17:13Z,E1 Test Stand,2,false,
100010-001 LOX Storage & Transfer,2009-10-13T17:26:28Z,Preliminary,,Innovator Admin,,0.6671114,DEMO10,,Fluid Storage System,B4FEF00AD5434B05998B15A470729C36,,,AI-D1B891A0D81C47E08DB6AE7245E6DB8B,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",D1B891A0D81C47E08DB6AE7245E6DB8B,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3AB4FEF00AD5434B05998B15A470729C36,2009-10-13T17:15:41Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100010-001,,,,,,Full,69eb757bebf79c3babb6ad2bd839ecf2,,1506787184395419651,,,2015-07-15T18:17:13Z,LOX Storage & Transfer,2,false,
100011-001 Vessel,2009-10-13T17:15:58Z,Preliminary,,Innovator Admin,,0.6666667,DEMO10,,Part,08858195164F47CEB9D50D5533E6E567,,,AI-08858195164F47CEB9D50D5533E6E567,Aras Innovator,"AI-56A96DA9E981481688563E2D14D5D878,AI-59C3B3567DA441529BB265886514C907,AI-2618D6F5A90949BAA7E920D1B04C7EE1,AI-66022731E81D4040A155F13CD083826A,AI-DBA5D86402BF43D5976854B8B48FCDD1,AI-B32BD81D1AD04207BF1E61E39A4E0E13",08858195164F47CEB9D50D5533E6E567,,,,,http://localhost/InnovatorServer/client/default.aspx?StartItem=Part%3A08858195164F47CEB9D50D5533E6E567,2009-10-13T17:15:58Z,Part,Innovator Admin,,5C07EB829D4241F6BB884952960FAF58,true,A,AI-B754B1A4D760411CB5112C4350E036C5,,,100011-001,,,,,,Full,31e1a24255eaaaab2ab641b4d988426b,,1506787184396468224,,,2015-07-15T18:17:13Z,Vessel,1,false,
